,Year,Series,Value
Suriname,2016,Consumer price index: General,216.4191
Suriname,2017,Consumer price index: General,264.0735
Suriname,2018,Consumer price index: General,282.7562
Suriname,2010,Consumer price index: Food,100
Suriname,2015,Consumer price index: Food,141.7609
Suriname,2016,Consumer price index: Food,206.7
Suriname,2017,Consumer price index: Food,264.7
Suriname,2018,Consumer price index: Food,289.5093
Sweden,1995,Consumer price index: General,84.2853
Sweden,2005,Consumer price index: General,92.7057
Sweden,2010,Consumer price index: General,100
Sweden,2015,Consumer price index: General,103.5948
Sweden,2016,Consumer price index: General,104.6175
Sweden,2017,Consumer price index: General,106.4764
Sweden,2018,Consumer price index: General,108.564
Sweden,1995,Consumer price index: Food,86.3064
Sweden,2005,Consumer price index: Food,87.1642
Sweden,2010,Consumer price index: Food,100
Sweden,2015,Consumer price index: Food,107.8993
Sweden,2016,Consumer price index: Food,109.037
Sweden,2017,Consumer price index: Food,111.3728
Sweden,2018,Consumer price index: Food,114.0111
Switzerland,1995,Consumer price index: General,88.4213
Switzerland,2005,Consumer price index: General,95.7098
Switzerland,2010,Consumer price index: General,99.9916
Switzerland,2015,Consumer price index: General,98.2086
Switzerland,2016,Consumer price index: General,97.7369
Switzerland,2017,Consumer price index: General,98.2586
Switzerland,2018,Consumer price index: General,99.1786
Switzerland,1995,Consumer price index: Food,90.3869
Switzerland,2005,Consumer price index: Food,97.7905
Switzerland,2010,Consumer price index: Food,100
Switzerland,2015,Consumer price index: Food,97.0817
Switzerland,2016,Consumer price index: Food,97.4608
Switzerland,2017,Consumer price index: Food,97.8653
Switzerland,2018,Consumer price index: Food,99.0889
Syrian Arab Republic,2010,Consumer price index: General,100
Syrian Arab Republic,2015,Consumer price index: General,448.8
Syrian Arab Republic,2016,Consumer price index: General,662.9
Syrian Arab Republic,2010,Consumer price index: Food,100
Syrian Arab Republic,2015,Consumer price index: Food,512.1
Syrian Arab Republic,2016,Consumer price index: Food,807.3
Tajikistan,2010,Consumer price index: General,100
Tajikistan,2015,Consumer price index: General,140.2414
Tajikistan,2016,Consumer price index: General,148.7109
Tajikistan,2017,Consumer price index: General,159.5387
Tajikistan,2018,Consumer price index: General,165.6544
Tajikistan,2010,Consumer price index: Food,100
Tajikistan,2015,Consumer price index: Food,146.7873
Tajikistan,2016,Consumer price index: Food,154.3526
Tajikistan,2017,Consumer price index: Food,168.5994
Tajikistan,2018,Consumer price index: Food,173.113
Thailand,1995,Consumer price index: General,62.9072
Thailand,2005,Consumer price index: General,86.5708
Thailand,2010,Consumer price index: General,100
Thailand,2015,Consumer price index: General,110.3498
Thailand,2016,Consumer price index: General,110.5557
Thailand,2017,Consumer price index: General,111.2883
Thailand,2018,Consumer price index: General,112.469
Thailand,2010,Consumer price index: Food,100
Thailand,2015,Consumer price index: Food,122.973
Thailand,2016,Consumer price index: Food,124.9498
Thailand,2017,Consumer price index: Food,124.9498
Thailand,2018,Consumer price index: Food,125.456
Timor-Leste,2005,Consumer price index: General,74.4115
Timor-Leste,2010,Consumer price index: General,100
Timor-Leste,2015,Consumer price index: General,142.7678
Timor-Leste,2016,Consumer price index: General,140.8568
Timor-Leste,2017,Consumer price index: General,141.6417
Timor-Leste,2015,Consumer price index: Food,105.65
Timor-Leste,2016,Consumer price index: Food,103.4583
Timor-Leste,2017,Consumer price index: Food,104.3833
Togo,1995,Consumer price index: General,65.2382
Togo,2005,Consumer price index: General,77.6448
Togo,2010,Consumer price index: General,100
Togo,2015,Consumer price index: General,110.309
Togo,2016,Consumer price index: General,111.2674
Togo,2017,Consumer price index: General,110.3827
Togo,2005,Consumer price index: Food,81.465
Togo,2010,Consumer price index: Food,100
Togo,2015,Consumer price index: Food,106.5635
Togo,2016,Consumer price index: Food,109.9155
Togo,2017,Consumer price index: Food,105.4029
Tonga,1995,Consumer price index: General,39.5323
Tonga,2005,Consumer price index: General,76.7416
Tonga,2010,Consumer price index: General,100
Tonga,2015,Consumer price index: General,109.8735
Tonga,2016,Consumer price index: General,112.7062
Tonga,2005,Consumer price index: Food,75.6638
Tonga,2010,Consumer price index: Food,100
Tonga,2015,Consumer price index: Food,116.2941
Tonga,2016,Consumer price index: Food,117.8376
Trinidad and Tobago,1995,Consumer price index: General,42.1149
Trinidad and Tobago,2005,Consumer price index: General,64.5755
Trinidad and Tobago,2010,Consumer price index: General,100
Trinidad and Tobago,2015,Consumer price index: General,133.6307
Trinidad and Tobago,2016,Consumer price index: General,137.734
Trinidad and Tobago,2017,Consumer price index: General,140.324
Trinidad and Tobago,2005,Consumer price index: Food,39.9096
Trinidad and Tobago,2010,Consumer price index: Food,100
Trinidad and Tobago,2015,Consumer price index: Food,170.8782
Trinidad and Tobago,2016,Consumer price index: Food,183.6395
Trinidad and Tobago,2017,Consumer price index: Food,189.0083
Tunisia,1995,Consumer price index: General,61.1846
Tunisia,2005,Consumer price index: General,81.5942
Tunisia,2010,Consumer price index: General,100
Tunisia,2015,Consumer price index: General,126.7345
Tunisia,2016,Consumer price index: General,131.4376
Tunisia,2017,Consumer price index: General,138.4423
Tunisia,2010,Consumer price index: Food,100
Tunisia,2015,Consumer price index: Food,135
Tunisia,2016,Consumer price index: Food,138.5
Tunisia,2017,Consumer price index: Food,146.2
Turkey,1995,Consumer price index: General,1.3037
Turkey,2005,Consumer price index: General,65.853
Turkey,2010,Consumer price index: General,100
Turkey,2015,Consumer price index: General,146.0678
Turkey,2016,Consumer price index: General,157.4248
Turkey,2017,Consumer price index: General,174.9687
Turkey,2018,Consumer price index: General,202.1328
Turkey,1995,Consumer price index: Food,1.5015
Turkey,2005,Consumer price index: Food,60.1924
Turkey,2010,Consumer price index: Food,100
Turkey,2015,Consumer price index: Food,157.2834
Turkey,2016,Consumer price index: Food,166.3865
Turkey,2017,Consumer price index: Food,187.5161
Turkey,2018,Consumer price index: Food,219.875
Uganda,2015,Consumer price index: General,150.76
Uganda,2016,Consumer price index: General,158.98
Uganda,2017,Consumer price index: General,167.9142
Uganda,2018,Consumer price index: General,172.33
Uganda,2015,Consumer price index: Food,160.74
Uganda,2016,Consumer price index: Food,169.67
Uganda,2017,Consumer price index: Food,186.7808
Uganda,2018,Consumer price index: Food,184.57
Ukraine,1995,Consumer price index: General,9.5829
Ukraine,2005,Consumer price index: General,51.202
Ukraine,2010,Consumer price index: General,100
Ukraine,2015,Consumer price index: General,180.4998
Ukraine,2016,Consumer price index: General,205.6122
Ukraine,2017,Consumer price index: General,235.2992
Ukraine,2018,Consumer price index: General,261.0688
Ukraine,2010,Consumer price index: Food,100
Ukraine,2015,Consumer price index: Food,166.6083
Ukraine,2016,Consumer price index: Food,181.6
Ukraine,2017,Consumer price index: Food,204.9
Ukraine,2018,Consumer price index: Food,227.775
United Arab Emirates,2010,Consumer price index: General,100
United Arab Emirates,2015,Consumer price index: General,109.3487
United Arab Emirates,2016,Consumer price index: General,111.1157
United Arab Emirates,2017,Consumer price index: General,113.3035
United Arab Emirates,2018,Consumer price index: General,116.7798
United Arab Emirates,2010,Consumer price index: Food,100
United Arab Emirates,2015,Consumer price index: Food,118.3457
United Arab Emirates,2016,Consumer price index: Food,119.5382
United Arab Emirates,2017,Consumer price index: Food,120.9743
United Kingdom,2005,Consumer price index: General,87.3506
United Kingdom,2010,Consumer price index: General,100
United Kingdom,2015,Consumer price index: General,111.8661
United Kingdom,2016,Consumer price index: General,112.5737
United Kingdom,2017,Consumer price index: General,115.6227
United Kingdom,2018,Consumer price index: General,118.4396
United Kingdom,2005,Consumer price index: Food,78.5212
United Kingdom,2010,Consumer price index: Food,100
United Kingdom,2015,Consumer price index: Food,109.8192
United Kingdom,2016,Consumer price index: Food,107.2212
United Kingdom,2017,Consumer price index: Food,109.5225
United Kingdom,2018,Consumer price index: Food,111.8416
United Rep. of Tanzania,1995,Consumer price index: General,28.5607
United Rep. of Tanzania,2005,Consumer price index: General,66.3325
United Rep. of Tanzania,2010,Consumer price index: General,100
United Rep. of Tanzania,2015,Consumer price index: General,158.021
United Rep. of Tanzania,2016,Consumer price index: General,166.1982
United Rep. of Tanzania,2017,Consumer price index: General,175.0378
United Rep. of Tanzania,2018,Consumer price index: General,181.1545
United Rep. of Tanzania,2015,Consumer price index: Food,96.5743
United Rep. of Tanzania,2016,Consumer price index: Food,103.8158
United Rep. of Tanzania,2017,Consumer price index: Food,113.2864
United States of America,1995,Consumer price index: General,69.8903
United States of America,2005,Consumer price index: General,89.5641
United States of America,2010,Consumer price index: General,100
United States of America,2015,Consumer price index: General,108.6955
United States of America,2016,Consumer price index: General,110.0667
United States of America,2017,Consumer price index: General,112.4116
United States of America,2018,Consumer price index: General,115.157
United States of America,1995,Consumer price index: Food,68.9412
United States of America,2005,Consumer price index: Food,87.9371
United States of America,2010,Consumer price index: Food,100
United States of America,2015,Consumer price index: Food,112.238
United States of America,2016,Consumer price index: Food,110.7623
United States of America,2017,Consumer price index: Food,110.5421
United States of America,2018,Consumer price index: Food,111.0385
Uruguay,1995,Consumer price index: General,23.0465
Uruguay,2005,Consumer price index: General,70.5442
Uruguay,2010,Consumer price index: General,100
Uruguay,2015,Consumer price index: General,150.0998
Uruguay,2016,Consumer price index: General,164.568
Uruguay,2017,Consumer price index: General,174.8
Uruguay,2018,Consumer price index: General,188.0963
Uruguay,2005,Consumer price index: Food,64.29
Uruguay,2010,Consumer price index: Food,100
Uruguay,2015,Consumer price index: Food,158.8449
Uruguay,2016,Consumer price index: Food,174.1291
Uruguay,2017,Consumer price index: Food,179.0224
Uruguay,2018,Consumer price index: Food,193.9487
Vanuatu,1995,Consumer price index: General,67.0393
Vanuatu,2005,Consumer price index: General,83.9049
Vanuatu,2010,Consumer price index: General,100
Vanuatu,2015,Consumer price index: General,107.1442
Vanuatu,2016,Consumer price index: General,108.0464
Vanuatu,2010,Consumer price index: Food,100
Vanuatu,2015,Consumer price index: Food,109.1611
Vanuatu,2016,Consumer price index: Food,111.6181
Venezuela (Boliv. Rep. of),2010,Consumer price index: General,100
Venezuela (Boliv. Rep. of),2015,Consumer price index: General,772.0201
Venezuela (Boliv. Rep. of),2010,Consumer price index: Food,100
Venezuela (Boliv. Rep. of),2015,Consumer price index: Food,"1,487.20"
Viet Nam,1995,Consumer price index: General,40.1985
Viet Nam,2005,Consumer price index: General,59.9258
Viet Nam,2010,Consumer price index: General,100
Viet Nam,2015,Consumer price index: General,145.7725
Viet Nam,2016,Consumer price index: General,150.5008
Viet Nam,2017,Consumer price index: General,155.7988
Viet Nam,2018,Consumer price index: General,161.3132
Viet Nam,2016,Consumer price index: Food,104.1261
Viet Nam,2017,Consumer price index: Food,103.002
Yemen,1995,Consumer price index: General,21.282
Yemen,2005,Consumer price index: General,59.9657
Yemen,2010,Consumer price index: General,100
Zambia,1995,Consumer price index: General,6.7309
Zambia,2005,Consumer price index: General,59.9158
Zambia,2010,Consumer price index: General,100
Zambia,2015,Consumer price index: General,144.0421
Zambia,2016,Consumer price index: General,169.782
Zambia,2017,Consumer price index: General,180.9491
Zambia,2018,Consumer price index: General,194.5104
Zambia,2015,Consumer price index: Food,151.1625
Zambia,2016,Consumer price index: Food,183.3433
Zambia,2017,Consumer price index: Food,193.905
Zimbabwe,2010,Consumer price index: General,100
Zimbabwe,2015,Consumer price index: General,106.2245
Zimbabwe,2016,Consumer price index: General,104.5606
Zimbabwe,2017,Consumer price index: General,105.5118
Zimbabwe,2010,Consumer price index: Food,100
Zimbabwe,2015,Consumer price index: Food,103.5983
Zimbabwe,2016,Consumer price index: Food,100.2256
Zimbabwe,2017,Consumer price index: Food,102.7273
