,Year,Series,Value
Slovakia,2010,Index of industrial production: Mining (Index base: 2005=100),100.5
Slovakia,2011,Index of industrial production: Mining (Index base: 2005=100),99.2
Slovakia,2012,Index of industrial production: Mining (Index base: 2005=100),96.1
Slovakia,2013,Index of industrial production: Mining (Index base: 2005=100),95.2
Slovakia,2014,Index of industrial production: Mining (Index base: 2005=100),97.9
Slovakia,2007,Index of industrial production: Manufacturing (Index base: 2005=100),146.7
Slovakia,2008,Index of industrial production: Manufacturing (Index base: 2005=100),150.8
Slovakia,2009,Index of industrial production: Manufacturing (Index base: 2005=100),122.6
Slovakia,2010,Index of industrial production: Manufacturing (Index base: 2005=100),134.6
Slovakia,2011,Index of industrial production: Manufacturing (Index base: 2005=100),144.2
Slovakia,2012,Index of industrial production: Manufacturing (Index base: 2005=100),160.6
Slovakia,2013,Index of industrial production: Manufacturing (Index base: 2005=100),171
Slovakia,2014,Index of industrial production: Manufacturing (Index base: 2005=100),179.3
Slovakia,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",99.3
Slovakia,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",97.9
Slovakia,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",90.7
Slovakia,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",87.8
Slovakia,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",92
Slovakia,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",90.8
Slovakia,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",91.1
Slovakia,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",89.7
Slovakia,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",150.3
Slovakia,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",148.4
Slovakia,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",155.6
Slovakia,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",116.3
Slovakia,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",69.7
Slovakia,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",81.5
Slovakia,2013,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",121.7
Slovakia,2014,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",92
Slovakia,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",121.2
Slovakia,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",120.3
Slovakia,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",114.6
Slovakia,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",117
Slovakia,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",127.5
Slovakia,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",119.4
Slovakia,2013,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",116.5
Slovakia,2014,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",109.2
Slovakia,2007,Index of industrial production: Basic metals (Index base: 2005=100),109.1
Slovakia,2008,Index of industrial production: Basic metals (Index base: 2005=100),90.9
Slovakia,2009,Index of industrial production: Basic metals (Index base: 2005=100),81.1
Slovakia,2010,Index of industrial production: Basic metals (Index base: 2005=100),96.2
Slovakia,2011,Index of industrial production: Basic metals (Index base: 2005=100),95.4
Slovakia,2012,Index of industrial production: Basic metals (Index base: 2005=100),100
Slovakia,2013,Index of industrial production: Basic metals (Index base: 2005=100),103.1
Slovakia,2014,Index of industrial production: Basic metals (Index base: 2005=100),111.9
Slovakia,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),204.3
Slovakia,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),224.8
Slovakia,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),181.3
Slovakia,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),228.2
Slovakia,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),248.2
Slovakia,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),296.3
Slovakia,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),317.2
Slovakia,2014,Index of industrial production: Metal products and machinery (Index Base: 2005=100),334.6
Slovakia,2007,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",92.8
Slovakia,2008,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",100.2
Slovakia,2009,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",99.8
Slovakia,2010,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",102
Slovakia,2011,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",99.1
Slovakia,2012,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",90
Slovakia,2013,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",87.5
Slovakia,2014,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",83.7
Slovenia,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",113.3
Slovenia,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",116.1
Slovenia,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",95.9
Slovenia,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",102.8
Slovenia,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",104.1
Slovenia,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",103
Slovenia,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",102
Slovenia,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",104.3
Slovenia,2007,Index of industrial production: Mining (Index base: 2005=100),113.5
Slovenia,2008,Index of industrial production: Mining (Index base: 2005=100),119.7
Slovenia,2009,Index of industrial production: Mining (Index base: 2005=100),116.2
Slovenia,2010,Index of industrial production: Mining (Index base: 2005=100),132.3
Slovenia,2011,Index of industrial production: Mining (Index base: 2005=100),121.9
Slovenia,2012,Index of industrial production: Mining (Index base: 2005=100),112.9
Slovenia,2013,Index of industrial production: Mining (Index base: 2005=100),114.5
Slovenia,2014,Index of industrial production: Mining (Index base: 2005=100),110.1
Slovenia,2007,Index of industrial production: Manufacturing (Index base: 2005=100),115.2
Slovenia,2008,Index of industrial production: Manufacturing (Index base: 2005=100),118.2
Slovenia,2009,Index of industrial production: Manufacturing (Index base: 2005=100),96.2
Slovenia,2010,Index of industrial production: Manufacturing (Index base: 2005=100),103.5
Slovenia,2011,Index of industrial production: Manufacturing (Index base: 2005=100),104.6
Slovenia,2012,Index of industrial production: Manufacturing (Index base: 2005=100),102.1
Slovenia,2013,Index of industrial production: Manufacturing (Index base: 2005=100),100.6
Slovenia,2014,Index of industrial production: Manufacturing (Index base: 2005=100),104.9
Slovenia,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",98.7
Slovenia,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",91.1
Slovenia,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",85.7
Slovenia,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",85.4
Slovenia,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",89.5
Slovenia,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",84.6
Slovenia,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",83.7
Slovenia,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",83.4
Slovenia,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",90.3
Slovenia,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",81.8
Slovenia,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",47.9
Slovenia,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",50.1
Slovenia,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",52.1
Slovenia,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",47
Slovenia,2013,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",46.5
Slovenia,2014,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",45.9
Slovenia,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",115.5
Slovenia,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",124
Slovenia,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",103.9
Slovenia,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",120.5
Slovenia,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",104
Slovenia,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",96.2
Slovenia,2013,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",95
Slovenia,2014,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",99.1
Slovenia,2007,Index of industrial production: Basic metals (Index base: 2005=100),127.5
Slovenia,2008,Index of industrial production: Basic metals (Index base: 2005=100),87.5
Slovenia,2009,Index of industrial production: Basic metals (Index base: 2005=100),61.5
Slovenia,2010,Index of industrial production: Basic metals (Index base: 2005=100),70.1
Slovenia,2011,Index of industrial production: Basic metals (Index base: 2005=100),78.4
Slovenia,2012,Index of industrial production: Basic metals (Index base: 2005=100),77.5
Slovenia,2013,Index of industrial production: Basic metals (Index base: 2005=100),79.7
Slovenia,2014,Index of industrial production: Basic metals (Index base: 2005=100),85.3
Slovenia,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),116.7
Slovenia,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),128.2
Slovenia,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),103.6
Slovenia,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),114.4
Slovenia,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),120
Slovenia,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),118.9
Slovenia,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),114.1
Slovenia,2014,Index of industrial production: Metal products and machinery (Index Base: 2005=100),123.4
Slovenia,2007,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",88
Slovenia,2008,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",89.9
Slovenia,2009,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",83.9
Slovenia,2010,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",85.5
Slovenia,2011,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",89.7
Slovenia,2012,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",99.2
Slovenia,2013,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",103
Slovenia,2014,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",88.4
South Africa,2007,Index of industrial production: Mining (Index base: 2005=100),97.8
South Africa,2008,Index of industrial production: Mining (Index base: 2005=100),92.2
South Africa,2009,Index of industrial production: Mining (Index base: 2005=100),86.1
South Africa,2010,Index of industrial production: Mining (Index base: 2005=100),90.3
South Africa,2011,Index of industrial production: Mining (Index base: 2005=100),89.5
South Africa,2012,Index of industrial production: Mining (Index base: 2005=100),86.7
South Africa,2013,Index of industrial production: Mining (Index base: 2005=100),89.9
South Africa,2014,Index of industrial production: Mining (Index base: 2005=100),88.5
South Africa,2007,Index of industrial production: Manufacturing (Index base: 2005=100),109.1
South Africa,2008,Index of industrial production: Manufacturing (Index base: 2005=100),108.7
South Africa,2009,Index of industrial production: Manufacturing (Index base: 2005=100),93.7
South Africa,2010,Index of industrial production: Manufacturing (Index base: 2005=100),98
South Africa,2011,Index of industrial production: Manufacturing (Index base: 2005=100),100.8
South Africa,2012,Index of industrial production: Manufacturing (Index base: 2005=100),103.1
South Africa,2013,Index of industrial production: Manufacturing (Index base: 2005=100),104.6
South Africa,2014,Index of industrial production: Manufacturing (Index base: 2005=100),104.3
South Africa,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",105.2
South Africa,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",109.5
South Africa,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",111.8
South Africa,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",116.4
South Africa,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",119.1
South Africa,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",121.3
South Africa,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",125.7
South Africa,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",128.4
South Africa,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",105.3
South Africa,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",104.9
South Africa,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",90.3
South Africa,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",84.4
South Africa,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",81.1
South Africa,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",80.3
South Africa,2013,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",81.6
South Africa,2014,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",84.6
South Africa,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",110.8
South Africa,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",118.3
South Africa,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",105.1
South Africa,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",112
South Africa,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",114.2
South Africa,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",120.1
South Africa,2013,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",121.3
South Africa,2014,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",121.9
South Africa,2007,Index of industrial production: Basic metals (Index base: 2005=100),108.3
South Africa,2008,Index of industrial production: Basic metals (Index base: 2005=100),97.3
South Africa,2009,Index of industrial production: Basic metals (Index base: 2005=100),79.3
South Africa,2010,Index of industrial production: Basic metals (Index base: 2005=100),86.4
South Africa,2011,Index of industrial production: Basic metals (Index base: 2005=100),88
South Africa,2012,Index of industrial production: Basic metals (Index base: 2005=100),81.2
South Africa,2013,Index of industrial production: Basic metals (Index base: 2005=100),86.1
South Africa,2014,Index of industrial production: Basic metals (Index base: 2005=100),84.6
South Africa,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),112.9
South Africa,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),111.7
South Africa,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),91
South Africa,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),97.1
South Africa,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),102.4
South Africa,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),106.3
South Africa,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),106.1
South Africa,2014,Index of industrial production: Metal products and machinery (Index Base: 2005=100),105.1
South Africa,2007,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",107.6
South Africa,2008,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",105.5
South Africa,2009,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",101.9
South Africa,2010,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",106
South Africa,2011,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",107.2
South Africa,2012,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",105.3
South Africa,2013,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",104.6
South Africa,2014,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",103.2
Spain,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",106.2
Spain,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",98.6
Spain,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",82.6
Spain,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",83.4
Spain,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",81.6
Spain,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",76.2
Spain,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",74.8
Spain,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",75.9
Spain,2007,Index of industrial production: Mining (Index base: 2005=100),103.7
Spain,2008,Index of industrial production: Mining (Index base: 2005=100),89.5
Spain,2009,Index of industrial production: Mining (Index base: 2005=100),67.8
Spain,2010,Index of industrial production: Mining (Index base: 2005=100),70.8
Spain,2011,Index of industrial production: Mining (Index base: 2005=100),57.5
Spain,2012,Index of industrial production: Mining (Index base: 2005=100),44
Spain,2013,Index of industrial production: Mining (Index base: 2005=100),37.7
Spain,2014,Index of industrial production: Mining (Index base: 2005=100),37.7
Spain,2007,Index of industrial production: Manufacturing (Index base: 2005=100),106.5
Spain,2008,Index of industrial production: Manufacturing (Index base: 2005=100),98.2
Spain,2009,Index of industrial production: Manufacturing (Index base: 2005=100),81.5
Spain,2010,Index of industrial production: Manufacturing (Index base: 2005=100),82
Spain,2011,Index of industrial production: Manufacturing (Index base: 2005=100),80.7
Spain,2012,Index of industrial production: Manufacturing (Index base: 2005=100),74.6
Spain,2013,Index of industrial production: Manufacturing (Index base: 2005=100),73.6
Spain,2014,Index of industrial production: Manufacturing (Index base: 2005=100),75.2
Spain,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",101.8
Spain,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",101.2
Spain,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",99.1
Spain,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",99.3
Spain,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",99.1
Spain,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",96.6
Spain,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",95.3
Spain,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",98.9
Spain,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",92.4
Spain,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",81.7
Spain,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",65.2
Spain,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",64.3
Spain,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",61.3
Spain,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",57.3
Spain,2013,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",58
Spain,2014,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",57.5
Spain,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",104.7
Spain,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",102.7
Spain,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",95.1
Spain,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",100
Spain,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",100
Spain,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",97.5
Spain,2013,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",97.8
Spain,2014,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",100.1
Spain,2007,Index of industrial production: Basic metals (Index base: 2005=100),106.9
Spain,2008,Index of industrial production: Basic metals (Index base: 2005=100),99.8
Spain,2009,Index of industrial production: Basic metals (Index base: 2005=100),75.5
Spain,2010,Index of industrial production: Basic metals (Index base: 2005=100),84.1
Spain,2011,Index of industrial production: Basic metals (Index base: 2005=100),85
Spain,2012,Index of industrial production: Basic metals (Index base: 2005=100),78.7
Spain,2013,Index of industrial production: Basic metals (Index base: 2005=100),77.5
Spain,2014,Index of industrial production: Basic metals (Index base: 2005=100),80.7
Spain,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),112.1
Spain,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),102.4
Spain,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),77
Spain,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),76
Spain,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),75.9
Spain,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),68.1
Spain,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),68
Spain,2014,Index of industrial production: Metal products and machinery (Index Base: 2005=100),69.4
Spain,2007,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",102.7
Spain,2008,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",103.8
Spain,2009,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",95.9
Spain,2010,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",98.7
Spain,2011,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",95.1
Spain,2012,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",95.1
Spain,2013,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",91.4
Spain,2014,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",89.2
Sri Lanka,2007,Index of industrial production: Manufacturing (Index base: 2005=100),109.1
Sri Lanka,2008,Index of industrial production: Manufacturing (Index base: 2005=100),114.4
Sri Lanka,2009,Index of industrial production: Manufacturing (Index base: 2005=100),117.8
Sri Lanka,2010,Index of industrial production: Manufacturing (Index base: 2005=100),126.5
Sri Lanka,2011,Index of industrial production: Manufacturing (Index base: 2005=100),162.6
Sri Lanka,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",112.3
Sri Lanka,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",119.5
Sri Lanka,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",126.3
Sri Lanka,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",134.9
Sri Lanka,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",110.2
Sri Lanka,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",111.4
Sri Lanka,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",111.1
Sri Lanka,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",120.7
Sri Lanka,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",115.4
Sri Lanka,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",133.4
Sri Lanka,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",135.9
Sri Lanka,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",153.3
Sri Lanka,2007,Index of industrial production: Basic metals (Index base: 2005=100),113.1
Sri Lanka,2008,Index of industrial production: Basic metals (Index base: 2005=100),117.4
Sri Lanka,2009,Index of industrial production: Basic metals (Index base: 2005=100),118.1
Sri Lanka,2010,Index of industrial production: Basic metals (Index base: 2005=100),124.4
Sri Lanka,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),108.8
Sri Lanka,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),114.2
Sri Lanka,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),117.9
Sri Lanka,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),128.8
Sri Lanka,2007,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",111.9
Sri Lanka,2008,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",112.9
Sri Lanka,2009,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",112.7
Sri Lanka,2010,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",122.1
Sri Lanka,2011,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",131.5
Sri Lanka,2012,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",134.6
Sri Lanka,2013,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",135.7
Sri Lanka,2014,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",140.9
State of Palestine,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",85.4
State of Palestine,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",107.5
State of Palestine,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",111.3
State of Palestine,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",115
State of Palestine,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",115.8
State of Palestine,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",131.2
State of Palestine,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",139.3
State of Palestine,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",129.6
State of Palestine,2007,Index of industrial production: Mining (Index base: 2005=100),61.8
State of Palestine,2008,Index of industrial production: Mining (Index base: 2005=100),108
State of Palestine,2009,Index of industrial production: Mining (Index base: 2005=100),113.6
State of Palestine,2010,Index of industrial production: Mining (Index base: 2005=100),122.1
State of Palestine,2011,Index of industrial production: Mining (Index base: 2005=100),251.3
State of Palestine,2012,Index of industrial production: Mining (Index base: 2005=100),130.2
State of Palestine,2013,Index of industrial production: Mining (Index base: 2005=100),242.7
State of Palestine,2014,Index of industrial production: Mining (Index base: 2005=100),226.1
State of Palestine,2007,Index of industrial production: Manufacturing (Index base: 2005=100),82.5
State of Palestine,2008,Index of industrial production: Manufacturing (Index base: 2005=100),109.3
State of Palestine,2009,Index of industrial production: Manufacturing (Index base: 2005=100),118.1
State of Palestine,2010,Index of industrial production: Manufacturing (Index base: 2005=100),129.5
